id,ranking,dish,name,count,stars,full_address
2229,89,egg roll,New China,0.2222222222222222,3.0,Northpoint Village Shopping Center 1130 North Higley Rd  Suite 7-102 Mesa  AZ 85205
2230,90,egg roll,Wang's Delight,0.2222222222222222,3.5,3855 W Ray Rd Ste 6 Chandler  AZ 85226
2231,91,egg roll,Qwik Chinese,0.21875,3.5,7353 N Via Paseo Del Sur Ste 490 Scottsdale  AZ 85258
2232,92,egg roll,Wong's Chinese Dining,0.21428571428571427,4.5,1137 E Buckeye Rd Phoenix  AZ 85034
2233,93,egg roll,China A Go Go,0.21428571428571427,3.5,2591 Anthem Village Dr Anthem Henderson  NV 89052
2234,94,egg roll,Shangri-La Chinese,0.21428571428571427,4.0,2855 W Cactus Rd Phoenix  AZ 85029
2235,95,egg roll,J Chen,0.21428571428571427,3.0,29850 N Tatum Blvd Cave Creek  AZ 85331
2236,96,egg roll,Great Wall Chinese Restaurant,0.21428571428571427,4.0,6832 S Kings Ranch Rd Ste 1 Gold Canyon  AZ 85118
2237,97,egg roll,Tsing Tao Chinese Cuisine,0.21428571428571427,3.0,542 W Baseline Rd Ste 102 Mesa  AZ 85210
2238,98,egg roll,Chens Chinese Restaurant,0.21052631578947367,3.5,9303 E Baseline Rd Mesa  AZ 85209
2239,99,egg roll,House of Mei,0.21052631578947367,4.5,120 E Main St Sun Prairie  WI 53590
2240,100,egg roll,Grand China,0.20833333333333334,3.5,75 E Horizon Ridge Pkwy Ste 120 Henderson  NV 89002
2241,101,egg roll,Golden Wok Chinese Restaurant,0.2,3.5,4651 E Cactus Rd Phoenix  AZ 85032
2242,102,egg roll,China 7 Chinese Cuisine,0.2,3.0,9163 W Union Hills Dr Peoria  AZ 85382
2243,103,egg roll,Dragon City,0.2,3.0,600 W Verona Ave Verona  WI 53593
2244,104,egg roll,China Wok Chinese Restaurant,0.2,3.0,204 S Century Ave Waunakee  WI 53597
2245,105,egg roll,Liyuen,0.2,4.5,1602 S 7th Ave Phoenix  AZ 85007
2246,106,egg roll,Kwan & Wok Chinese Restaurant,0.2,3.0,1702 W Camelback Rd Phoenix  AZ 85015
2247,107,egg roll,Golden Panda,0.2,4.0,13849 N 19th Ave Phoenix  AZ 85023
2248,108,egg roll,Gourmet Wok,0.2,3.0,7638 Westcliff Dr Westside Las Vegas  NV 89145
2249,109,egg roll,Little Dumpling,0.2,3.0,9340 W Flamingo Rd Spring Valley Las Vegas  NV 89147
2250,110,egg roll,China Joe's,0.2,2.5,1350 E Flamingo Rd Ste 290 Eastside Las Vegas  NV 89119
2251,111,egg roll,China Wok,0.2,3.5,3073 W Craig Rd Ste 2 North Las Vegas  NV 89032
2252,112,egg roll,Moon China,0.2,3.5,40975 N Ironwood Rd Suite B-112 San Tan Valley  AZ 85140
2253,113,egg roll,Rice Garden,0.2,4.0,8053 E Indian School Rd Scottsdale  AZ 85251
2254,114,egg roll,J & M Chinese Cuisine Restaurant,0.2,4.0,1035 N Ellsworth Rd Mesa  AZ 85207
2255,115,egg roll,Panda King's Buffet,0.2,2.5,1744 W Main St Mesa  AZ 85201
2256,116,egg roll,Orient House,0.2,4.0,626 S Park St Greenbush Madison  WI 53715
2257,117,egg roll,Beijing Express,0.2,4.0,219 E Baseline Rd Ste H-2 Tempe  AZ 85283
2258,118,egg roll,China Way Restaurant,0.19230769230769232,4.0,3021 N  Alma School Rd Chandler  AZ 85224
2259,119,egg roll,China A Go Go,0.19047619047619047,4.0,5841 E Charleston Blvd Ste 250 Sunrise Las Vegas  NV 89142
2260,120,egg roll,Golden China Chinese Cuisine,0.19047619047619047,3.5,3830 E Flamingo Rd Ste E4 Eastside Las Vegas  NV 89121
2261,121,egg roll,China Jade,0.1875,4.0,825 W Baseline Rd Ste 7 Tempe  AZ 85283
2262,122,egg roll,Grand Dragon,0.18181818181818182,4.0,4730 W Olive Ave Glendale  AZ 85302
2263,123,egg roll,Hong Kong Cafe,0.18181818181818182,3.5,2 S Mills St Greenbush Madison  WI 53715
2264,124,egg roll,Wong's Restaurant,0.18181818181818182,4.0,10540 W Indian School Rd Phoenix  AZ 85037
2265,125,egg roll,China Wok,0.18181818181818182,3.5,2334 N Scottsdale Rd Scottsdale  AZ 85257
2266,126,egg roll,China A GoGo,0.18181818181818182,3.0,7435 S Durango Dr Ste 105 Southwest Las Vegas  NV 89113
2267,127,egg roll,Shanghai Grill,0.18181818181818182,4.0,9044 W Union Hills Dr Ste 101 Peoria  AZ 85382
2268,128,egg roll,Dragon Palace,0.17857142857142858,4.0,13825 N 32nd St Phoenix  AZ 85032
2269,129,egg roll,Siu Wok,0.17647058823529413,3.5,3815 N Central Ave Ste A Phoenix  AZ 85012
2270,130,egg roll,Wok Up,0.17647058823529413,3.5,1275 E Baseline Rd Ste 106 Gilbert  AZ 85233
2271,131,egg roll,Hot Wok Mr Cook,0.1724137931034483,3.5,655 W Warner Rd Ste 117 Tempe  AZ 85284
2272,132,egg roll,Panda Garden,0.16666666666666666,4.0,922 Windsor St Sun Prairie  WI 53590
2273,133,egg roll,Panda Express,0.16666666666666666,4.0,21001 N Tatum Blvd Ste 1630 Phoenix  AZ 85050
2274,134,egg roll,Golden Canyon Oriental,0.16666666666666666,3.5,1133 S Dobson Rd Mesa  AZ 85202
2275,135,egg roll,Wok In Express,0.16666666666666666,3.5,35 S Gibson Rd Henderson  NV 89012
2276,136,egg roll,Cook On Wok,0.16666666666666666,2.5,390 N Stephanie St Ste 101 Henderson  NV 89014
2277,137,egg roll,Panda Express,0.16666666666666666,3.5,3840 E Sunset Rd Southeast Las Vegas  NV 89120
2278,138,egg roll,Amlee Chinese Cuisine,0.16666666666666666,4.0,3827 E Sunset Rd Southeast Las Vegas  NV 89120
2279,139,egg roll,Panda Express,0.16666666666666666,3.5,1980 S Rainbow Blvd 120 Westside Las Vegas  NV 89146
2280,140,egg roll,Jade Garden,0.16666666666666666,3.0,1109 S Park St Bay Creek Madison  WI 53715
2281,141,egg roll,Little Dragon Chinese Restaurant,0.16666666666666666,3.5,4327 W Thomas Rd Phoenix  AZ 85031
2282,142,egg roll,Lim's Chinese Restaurant,0.16666666666666666,4.0,7532 W Indian School Rd Phoenix  AZ 85033
2283,143,egg roll,New Asian Kitchen,0.16666666666666666,4.0,4231 W Bell Road Phoenix  AZ 85053
2284,144,egg roll,Wing Hing,0.16666666666666666,4.0,7420 W Cactus Rd Peoria  AZ 85381
2285,145,egg roll,Sun Asian Kitchen,0.16666666666666666,3.5,2070 E Baseline Rd Ste D112 Phoenix  AZ 85073
2286,146,egg roll,China Kitchen,0.16666666666666666,3.5,4985 E Craig Road Las Vegas  NV 89115
2287,147,egg roll,Little Dumpling,0.16666666666666666,3.0,6430 Sky Pointe Dr Centennial Las Vegas  NV 89131
2288,148,egg roll,China Garden Restaurant,0.16666666666666666,4.0,31 Avenue University E Waterloo  ON N2J 2V9
2289,149,egg roll,Shangri-La Chinese Cuisine,0.16666666666666666,3.5,18561 N 59th Ave Ste 122 Glendale  AZ 85308
2290,150,egg roll,Green Tea Chinese And Japanese Cuisine,0.16666666666666666,2.5,1239 S Higley Rd Mesa  AZ 85206
2291,151,egg roll,Cool Jade Chinese Restaurant,0.16666666666666666,4.5,3-4 Downie Terrace Edinburgh EH12 7AU
2292,152,egg roll,Panda Express,0.16666666666666666,2.5,2931 N Scottsdale Rd Scottsdale  AZ 85251
2293,153,egg roll,China Wan Wan,0.16666666666666666,4.0,6510 Boulder Hwy Ste 104 Southeast Las Vegas  NV 89122
2294,154,egg roll,Big Heng,0.16326530612244897,4.0,7530 W Peoria Ave Ste A Peoria  AZ 85345
2295,155,egg roll,Blossom Asian Cuisine,0.16129032258064516,4.0,8350 W Lower Buckeye Rd Ste 106 Tolleson  AZ 85353
2296,156,egg roll,Pei Wei Asian Diner,0.16,3.5,8787 N Scottsdale Rd Ste 214/216 Scottsdale  AZ 85253
2297,157,egg roll,Beijing Chinese Cuisine,0.16,4.0,14270 W Indian School Rd Ste C1 Goodyear  AZ 85395
2298,158,egg roll,Dragon Express,0.16,4.0,1125 W Baseline Rd Mesa  AZ 85210
2299,159,egg roll,China Chef,0.16,4.0,85 W Combs Rd Ste 110 Queen Creek  AZ 85240
2300,160,egg roll,Diamond China Restaurant,0.15789473684210525,3.5,3909 W Sahara Ave Westside Las Vegas  NV 89102
2301,161,egg roll,New York Wok,0.15789473684210525,3.5,5026 W Cactus Rd Glendale  AZ 85304
2302,162,egg roll,China Wok,0.15384615384615385,3.5,1724 Fordem Ave Madison  WI 53704
2303,163,egg roll,Asia Lee Chinese Restaurant,0.15384615384615385,2.5,5030 E McDowell Rd Phoenix  AZ 85008
2304,164,egg roll,Red House,0.15384615384615385,3.5,8902 E Via Linda 100 Scottsdale  AZ 85258
2305,165,egg roll,China Garden,0.15384615384615385,3.0,2263 N Green Valley Pkwy Henderson  NV 89014
2306,166,egg roll,Hong Kong Kitchen 3,0.15384615384615385,4.5,510 E Baseline Rd D3 Phoenix  AZ 85042
2307,167,egg roll,Pei Wei Asian Diner,0.15151515151515152,3.5,1311 W Sunset Rd Suite 120 Henderson  NV 89014
2308,168,egg roll,Joyful Chinese Dining,0.15,3.5,9699 N Hayden Rd Scottsdale  AZ 85258
2309,169,egg roll,Chopstick Express,0.14705882352941177,3.0,939 E Guadalupe Rd Ste 1 Tempe  AZ 85283
2310,170,egg roll,Chen's Chinese Bistro,0.14705882352941177,4.0,2743 S Market St Ste 111 Gilbert  AZ 85295
2311,171,egg roll,J & K Gourmet,0.14634146341463414,4.0,2540 S Val Vista Dr Ste 106 Gilbert  AZ 85296
2312,172,egg roll,Bobo China,0.14583333333333334,4.0,8465 W Sahara Ave Westside Las Vegas  NV 89117
2313,173,egg roll,Imperial Garden Chinese Restaurant,0.14285714285714285,3.5,4214 E Washington Ave Norman Acres Madison  WI 53704
2314,174,egg roll,Abacus Inn Chinese Restaurant,0.14285714285714285,3.0,4747 E Elliot Rd Ste 6 Phoenix  AZ 85044
2315,175,egg roll,China Harvest Buffet,0.14285714285714285,3.0,12407 N 28th Dr Phoenix  AZ 85029
2316,176,egg roll,May Garden Restaurant,0.14285714285714285,3.5,5814 W Indian School Rd Phoenix  AZ 85031
2317,177,egg roll,Happy Food,0.14285714285714285,4.0,6701 W Thomas Rd Phoenix  AZ 85033
2318,178,egg roll,Grand China III,0.14285714285714285,2.5,8450 Farm Rd Ste 150 Centennial Las Vegas  NV 89131
2319,179,egg roll,Jade Palace,0.14285714285714285,4.5,8120 N Hayden Rd Scottsdale  AZ 85258
2320,180,egg roll,Stir Fry Paradise,0.14285714285714285,4.0,6661 W Bell Rd Ste 101B Glendale  AZ 85308
2321,181,egg roll,Golden China,0.14285714285714285,3.5,10720 W Indian School Rd Phoenix  AZ 85037
2322,182,egg roll,Big Wa Chinese,0.14285714285714285,3.0,3131 S 48th St Tempe  AZ 85282
2323,183,egg roll,Chopstix 2,0.14285714285714285,3.5,430 Silverado Ranch 115 St Southeast Las Vegas  NV 89123
2324,184,egg roll,Dragon Chinese Restaurant,0.14285714285714285,4.0,1739 W Glendale Phoenix  AZ 85021
2325,185,egg roll,Grace Garden,0.14285714285714285,4.0,4331 E Baseline Rd Gilbert  AZ 85234
2326,186,egg roll,Dragon Wok,0.13793103448275862,3.5,727 W Ray Rd Gilbert  AZ 85233
2327,187,egg roll,China A Go Go,0.13636363636363635,3.5,75 S Valle Verde Dr Ste 240 Henderson  NV 89012
2328,188,egg roll,Little Dumpling Chinese & Thai Cuisine,0.13636363636363635,3.0,6572 N Decatur Blvd Ste 120 Las Vegas  NV 89131
2329,189,egg roll,China a Go Go,0.13636363636363635,4.0,170 N Boulder Hwy Ste 100 Henderson  NV 89015
2330,190,egg roll,Flaming Wok,0.13333333333333333,3.5,4237 Lien Rd Ste H Mayfair Park Madison  WI 53704
2331,191,egg roll,Flamingo Palace,0.13333333333333333,3.5,350 E Bell Rd Ste 3 Phoenix  AZ 85022
2332,192,egg roll,Abacus Inn,0.13333333333333333,4.0,3509 W Thunderbird Rd Phoenix  AZ 85053
2333,193,egg roll,Good China Restaurant,0.13333333333333333,3.5,9180 W Union Hills Dr Peoria  AZ 85382
2334,194,egg roll,Noodle & Rice,0.1323529411764706,4.0,2017 E Cactus Rd Ste G Phoenix  AZ 85022
2335,195,egg roll,Asian Grill,0.13043478260869565,4.5,10325 E Riggs Rd Ste 112 Sun Lakes  AZ 85248
2336,196,egg roll,House of Yang,0.13043478260869565,3.5,13802 N Scottsdale Rd Scottsdale  AZ 85254
2337,197,egg roll,The Prime Chinese Restaurant,0.1276595744680851,4.0,24 W Camelback Rd Ste H Phoenix  AZ 85013
2338,198,egg roll,China Tango,0.1276595744680851,4.0,1500 N Green Valley Pkwy Henderson  NV 89074
2339,199,egg roll,Gourmet Wok,0.125,3.5,825 W Baseline Rd Tempe  AZ 85283
2340,200,egg roll,China Place,0.125,3.0,6725 W Peoria Ave Peoria  AZ 85345
2341,201,egg roll,Good China Restaurant,0.125,4.0,8987 W Olive Ave Ste 126 Peoria  AZ 85345
2342,202,egg roll,Golden Phoenix Chinese Cuisine,0.125,3.0,2345 E. Centennial Pkwy. North Las Vegas  NV 89081
2343,203,egg roll,Sesame Inn Carefree,0.12,3.5,34482 N Scottsdale Rd Scottsdale  AZ 85262
2344,204,egg roll,Jade Palace,0.11842105263157894,3.5,9160 E Shea Blvd Ste 101 Scottsdale  AZ 85260
2345,205,egg roll,Nee House Chinese Restaurant,0.11842105263157894,3.5,13843 N Tatum Blvd Ste 15 Phoenix  AZ 85032
2346,206,egg roll,Canton Wong #8,0.11764705882352941,3.5,7050 S Central Ave Phoenix  AZ 85042
2347,207,egg roll,Pong Pong Restaurant,0.11764705882352941,3.0,3330 S Price Rd Tempe  AZ 85282
2348,208,egg roll,Ming's Pagoda,0.11764705882352941,3.0,12019 N 19th Ave Phoenix  AZ 85029
2349,209,egg roll,Chen & Wok,0.11764705882352941,3.5,6505 N 7th St Phoenix  AZ 85014
2350,210,egg roll,Autumn Court Chinese Restaurant,0.11627906976744186,3.5,3752 E Indian School Rd Phoenix  AZ 85018
2351,211,egg roll,Yummy Yummy Chinese Restaurant,0.11538461538461539,3.0,2765 N Scottsdale Rd Ste 105 Scottsdale  AZ 85257
2352,212,egg roll,Dim Sum Cafe,0.11538461538461539,3.5,3700 S Hualapai Way Ste 101 South Summerlin Las Vegas  NV 89147
2353,213,egg roll,New China Gate,0.11428571428571428,3.5,7730 E McDowell Rd Ste 111 Scottsdale  AZ 85257
2354,214,egg roll,China One,0.11428571428571428,3.5,11710 W Charleston Blvd Ste 140 Summerlin Las Vegas  NV 89138
2355,215,egg roll,Pho Kim Long,0.11127167630057803,3.5,4029 Spring Mountain Rd Chinatown Las Vegas  NV 89102
2356,216,egg roll,Gourmet House of Hong Kong,0.1111111111111111,3.5,1438 E McDowell Rd Phoenix  AZ 85006
2357,217,egg roll,Red Dragon Chinese Food,0.1111111111111111,3.5,2160 N Alma School Rd Chandler  AZ 85224
2358,218,egg roll,Chen's Garden,0.1111111111111111,3.5,16720 E Ave of the Fountains Fountain Hills  AZ 85268
2359,219,egg roll,Pink Lotus Express,0.1111111111111111,3.0,18635 N 35th Ave Phoenix  AZ 85027
2360,220,egg roll,Capital Seafood Restaurant,0.1111111111111111,3.5,4215 W Spring Mountain Rd Ste B-202 Chinatown Las Vegas  NV 89102
2361,221,egg roll,Tasty Asian Kitchen,0.1111111111111111,3.0,5115 N Dysart Rd Litchfield Park  AZ 85340
2362,222,egg roll,Xo Chinese Food,0.1111111111111111,3.0,8090 Blue Diamond Rd Southwest Las Vegas  NV 89113
2363,223,egg roll,Golden Gate Chinese Restaurant,0.1111111111111111,3.5,1654 W Warm Springs Rd Henderson  NV 89014
2364,224,egg roll,Big Heng,0.1111111111111111,4.5,1739 W Glendale Ave Phoenix  AZ 85021
2365,225,egg roll,Hao,0.1111111111111111,3.5,11849 N Saguaro Blvd Fountain Hills  AZ 85268
2366,226,egg roll,Taste Of China & Icy Bar,0.1111111111111111,4.0,4180 S Jones Blvd Ste 1 Las Vegas  NV 89103
2367,227,egg roll,Little Dumpling,0.10714285714285714,3.0,180 S Stephanie St Henderson  NV 89012
2368,228,egg roll,Fu Restaurant,0.10714285714285714,3.5,4455 Paradise Rd Eastside Las Vegas  NV 89169
2369,229,egg roll,Golden Flower Chinese Cuisine,0.10606060606060606,4.0,3315 E Russell Rd Southeast Las Vegas  NV 89120
2370,230,egg roll,Golden Dragon Chinese Cuisine,0.10526315789473684,3.5,6120 W Tropicana Ave Las Vegas  NV 89103
2371,231,egg roll,Canton Dragon,0.10526315789473684,3.5,10190 N 90th St Scottsdale  AZ 85258
2372,232,egg roll,Jacky Chan,0.10526315789473684,3.0,8544 Blue Diamond Rd Ste 100 Southwest Las Vegas  NV 89178
2373,233,egg roll,Hsin Cafe,0.10526315789473684,3.5,120 E Taylor St Ste 150 Phoenix  AZ 85004
2374,234,egg roll,Chop Chop Wok,0.10344827586206896,4.0,6812 W Cheyenne Ave Northwest Las Vegas  NV 89108
2375,235,egg roll,China Red Cafe,0.10344827586206896,4.0,13000 W Indian School Rd Ste A 1 Litchfield Park  AZ 85340
2376,236,egg roll,China One,0.10344827586206896,4.0,921 S Rainbow Blvd Westside Las Vegas  NV 89145
2377,237,egg roll,China Village,0.1,4.0,2710 E Indian School Rd Phoenix  AZ 85016
2378,238,egg roll,Little Peking,0.1,4.0,10608 N 32nd St Phoenix  AZ 85028
2379,239,egg roll,Chen Wok Express,0.1,3.0,8115 N 19th Ave Phoenix  AZ 85021
2380,240,egg roll,China Palace,0.1,3.0,5761 E Brown Rd Ste 1 Mesa  AZ 85205
2381,241,egg roll,Red Shrimp Company,0.1,3.0,4060 S Jones Blvd Las Vegas  NV 89103
2382,242,egg roll,Great Wall Chinese Restaurant,0.1,4.0,2202 W Charleston Blvd Downtown Las Vegas  NV 89102
2383,243,egg roll,Hong Kong Kitchen II,0.1,4.0,3076 E. Chandler Heights Rd Ste 104 Chandler  AZ 85249
2384,244,egg roll,New Asian Star,0.1,4.0,2755 S 99th Ave Ste 102 Tolleson  AZ 85353
2385,245,egg roll,China Bistro,0.1,4.5,1420 Nevada Hwy Boulder City  NV 89005
2386,246,egg roll,Long Jin Chinese Cuisine,0.0975609756097561,4.0,4825 S Rainbow Blvd Ste 204-205 Spring Valley Las Vegas  NV 89103
2387,247,egg roll,Baidu China Bistro,0.0967741935483871,3.5,7625 S Rainbow Blvd Ste 100 Southwest Las Vegas  NV 89139
2388,248,egg roll,Chop and Wok,0.0967741935483871,3.0,10425 N Scottsdale Road Scottsdale  AZ 85253
2389,249,egg roll,Big Buddha,0.0963855421686747,4.0,16572 W Greenway Rd Ste 115 Surprise  AZ 85388
2390,250,egg roll,Bamboo House,0.09523809523809523,3.5,502 E Thunderbird Rd Phoenix  AZ 85022
2391,251,egg roll,Chef Chiang,0.09523809523809523,4.0,4929 W Chandler Blvd Ste 3 Chandler  AZ 85226
2392,252,egg roll,Jade Palace,0.09433962264150944,4.0,23623 N Scottsdale Rd Scottsdale  AZ 85255
2393,253,egg roll,Maxim Restaurant,0.09411764705882353,4.0,3424 N 19th Ave Phoenix  AZ 85015
2394,254,egg roll,Abacus Inn Chinese Restaurant-Arrowhead,0.09375,3.5,20329 N 59th Ave Glendale  AZ 85308
2395,255,egg roll,Mr. Chop Chop,0.09375,3.5,5075 S Pecos Rd Ste A Southeast Las Vegas  NV 89120
2396,256,egg roll,Bamboo Cafe,0.09090909090909091,4.0,6615 W Happy Valley Road Glendale  AZ 85310
2397,257,egg roll,Diamond China 2,0.09090909090909091,3.5,2239 N Rampart Blvd Summerlin Las Vegas  NV 89128
2398,258,egg roll,China Garden Restaurant,0.09090909090909091,3.5,17201 N 19th Ave Phoenix  AZ 85023
2399,259,egg roll,Yen Ching,0.09090909090909091,3.5,126 S Power Rd Mesa  AZ 85206
2400,260,egg roll,Lotus Garden Cuisine,0.09090909090909091,4.0,6435 S Rainbow Blvd Spring Valley Las Vegas  NV 89118
2401,261,egg roll,Great Wok,0.09090909090909091,4.0,3646 E Ray Rd Ste 12 Phoenix  AZ 85044
2402,262,egg roll,Wo Fat,0.08928571428571429,3.5,3700 E Desert Inn Rd Ste 1 Eastside Las Vegas  NV 89121
2403,263,egg roll,Fate 905,0.08823529411764706,3.0,905 N 4th St Phoenix  AZ 85004
2404,264,egg roll,Hunan Express Chinese Delivery,0.08695652173913043,3.0,818 W Broadway Rd Ste 101 Tempe  AZ 85282
2405,265,egg roll,Cafe China,0.08695652173913043,4.0,5830 W Thunderbird Rd B1 Glendale  AZ 85306
2406,266,egg roll,Li's Bowl,0.0851063829787234,4.0,6260 S 35th Ave Phoenix  AZ 85041
2407,267,egg roll,Thai House Restaurant,0.08411214953271028,3.5,9850 S Maryland Pkwy Ste 17 Southeast Las Vegas  NV 89123
2408,268,egg roll,Bamboo Grille,0.08333333333333333,3.0,3049 W Agua Fria Fwy Ste B-3 Phoenix  AZ 85027
2409,269,egg roll,Kwan's Sampan,0.08333333333333333,2.5,1927 N Gilbert Rd Mesa  AZ 85203
2410,270,egg roll,Golden Phoenix Chinese Restaurant,0.08333333333333333,3.5,6048 N 16th St Phoenix  AZ 85016
2411,271,egg roll,China Jade,0.08333333333333333,3.0,14747 Northsight Blvd Ste 116 Scottsdale  AZ 85260
2412,272,egg roll,Bangkok Orchid,0.08108108108108109,3.5,4662 E Sunset Rd Henderson  NV 89014
2413,273,egg roll,Tao Garden,0.07894736842105263,4.0,2050 N Alma School Rd Chandler  AZ 85224
2414,274,egg roll,Dragon Bowl,0.07692307692307693,3.5,814 E Union Hills Dr Ste C-14 Phoenix  AZ 85024
2415,275,egg roll,Golden Gate Chinese Restaurant,0.07692307692307693,4.0,2640 W Baseline Rd Mesa  AZ 85202
2416,276,egg roll,Taste of China,0.07692307692307693,3.0,110 S Val Vista Dr Ste B4 Gilbert  AZ 85296
2417,277,egg roll,Little Szechuan,0.07692307692307693,3.0,524 W University Dr Tempe  AZ 85281
2418,278,egg roll,China A Go Go,0.07692307692307693,3.0,4780 W Ann Rd Ste 3 Northwest North Las Vegas  NV 89031
2419,279,egg roll,Szechuan Cuisine,0.07692307692307693,4.0,5865 W Ray Rd Chandler  AZ 85226
2420,280,egg roll,Koji Restaurant,0.07407407407407407,3.5,4500 W Tropicana Ave Las Vegas  NV 89103
2421,281,egg roll,Harbor Palace,0.07407407407407407,2.5,4275 Spring Mountain Rd Chinatown Las Vegas  NV 89102
2422,282,egg roll,New China Cuisine,0.07407407407407407,3.5,5515 Camino Al Norte North Las Vegas  NV 89031
2423,283,egg roll,Bamboo China Restaurant,0.07142857142857142,3.5,7575 N 16th St Phoenix  AZ 85020
2424,284,egg roll,Asian Kitchen,0.07142857142857142,3.0,449 State St Capitol Madison  WI 53703
2425,285,egg roll,China King,0.07,3.5,1050 W Ray Rd Chandler  AZ 85224
2426,286,egg roll,Iron Chef,0.06818181818181818,4.0,23706 S Power Rd Queen Creek  AZ 85242
2427,287,egg roll,Bamboo Club,0.06779661016949153,3.0,8624 E Shea Blvd Scottsdale  AZ 85260
2428,288,egg roll,China Chili,0.06711409395973154,4.0,302 E Flower St Phoenix  AZ 85012
2429,289,egg roll,Pumi Express,0.06666666666666667,2.5,6565 S Fort Apache Rd Spring Valley Las Vegas  NV 89148
2430,290,egg roll,Hong Kong Asian Diner,0.06666666666666667,4.0,9880 S Rural Rd Tempe  AZ 85284
2431,291,egg roll,China A Go Go,0.06666666666666667,3.5,5960 N Losee Rd North Las Vegas  NV 89081
2432,292,egg roll,China One,0.06521739130434782,3.5,7080 N Durango Dr Ste 130 Centennial Las Vegas  NV 89149
2433,293,egg roll,Great Wall Cuisine,0.06422018348623854,4.0,5057 N 35th Ave Phoenix  AZ 85017
2434,294,egg roll,Mr Hunan,0.0625,2.5,960 W University Dr Ste 116 Tempe  AZ 85281
2435,295,egg roll,Lychee Inn,0.0625,4.0,1138 E Baseline Rd Tempe  AZ 85283
2436,296,egg roll,Pei Wei Asian Diner,0.0625,3.5,1619 North Dysart Rd. Suite 101 Avondale  AZ 85323
2437,297,egg roll,China City Super Buffet,0.0625,3.0,18885 N Reems Rd Ste 101 Surprise  AZ 85374
2438,298,egg roll,Noodle ChaCha,0.0625,3.0,2021 W Sunset Rd Henderson  NV 89014
2439,299,egg roll,Oriental Buffet Grill & Sushi,0.0625,3.5,10146 W Lake Pleasant Pkwy Ste 1030 Peoria  AZ 85382
2440,300,egg roll,Kung Fu Thai & Chinese Restaurant,0.05925925925925926,3.5,3505 S Valley View Blvd Chinatown Las Vegas  NV 89103
2441,301,egg roll,Cook On Wok,0.058823529411764705,3.0,8380 W Cheyenne Ave Ste 101 Northwest Las Vegas  NV 89129
2442,302,egg roll,Pearl,0.058823529411764705,3.5,MGM Grand Hotel and Casino 3799 Las Vegas Blvd S Eastside Las Vegas  NV 89109
2443,303,egg roll,P F Chang's China Bistro,0.05714285714285714,3.5,3255 W Chandler Blvd Chandler Fashion Center Chandler  AZ 85226
